,f_sandwich_intensity_z,f_mev_vol_share_z,f_attack_eff_z,roc_6,roc_12,roc_48,madev_6,madev_12,madev_48,cci_6,cci_12,cci_48,dist_h_6,dist_h_12,dist_h_48,dist_l_6,dist_l_12,dist_l_48,cmf_6,cmf_12,cmf_48,volsu_6,volsu_12,volsu_48,mfi_6,mfi_12,mfi_48,avr_6,avr_12,avr_48,atr_6,atr_12,atr_48,gkvol_6,gkvol_12,gkvol_48,rvol_6,rvol_12,rvol_48,skew_6,skew_12,skew_48,kurt_6,kurt_12,kurt_48,drp_6,drp_12,drp_48,pvcorr_6,pvcorr_12,pvcorr_48,rank_6,rank_12,rank_48,corr_6,corr_12,corr_48,delta_6,delta_12,delta_48
cmf_48,0.09499512268327455,0.07824016595684494,0.08810212479797035,0.19178605731756992,0.19452518630755436,0.28338394932373134,0.1894229395627677,0.20310286149618018,0.2414263049634269,0.14216751587316082,0.16055951807931854,0.21931988520871976,0.18498867731121443,0.1874702774453497,0.2257179070273592,0.17382934070716027,0.17566830788060864,0.22364510956707642,0.2158705339691971,0.2586746669365343,1.0,0.16486537038392415,0.17235474231360087,0.17633919096735853,0.163150393477262,0.1768254014218078,0.2602269887367396,0.17214852803392672,0.1849656488999399,0.28938208821016087,0.1448890243476549,0.13816526039201607,0.13605916741372998,0.14854929581770437,0.13360392245997987,0.12468116138101257,0.16446351408922158,0.14958465972851567,0.1359901039751262,0.1423051411694033,0.15785420864861843,0.1708019494904741,0.14182862285457157,0.1575399200691686,0.1639484399942398,0.1485395908992147,0.16003646408166003,0.2224456707247696,0.15636972803761523,0.16178264837891157,0.2191882912531979,0.13659156586127746,0.1368423030314417,0.14144560782767826,0.15915499454190435,0.1828991214783399,0.2083480393623067,0.1674700017080878,0.16719254144176496,0.1635117950393168
volsu_6,0.0942515239844086,0.07728551935869009,0.0866022472844735,0.2140324948804142,0.19821883199384696,0.2034654245992426,0.2292925567628396,0.21995640954981588,0.21936550668295116,0.16858931340105987,0.187337515935268,0.2080711905372249,0.2038215764939821,0.193982495070252,0.19883384954863645,0.1858373170820713,0.17470533276772493,0.18582345601996256,0.1721929787622296,0.17020819857811473,0.16486537038392415,1.0,0.6558604970977616,0.4804885314268692,0.1784382094240548,0.17418722880642445,0.1894341504623386,0.17616719701519307,0.17272044497175387,0.18369125555595428,0.15283966920614805,0.13886122929302072,0.1536440708153742,0.1611834455434174,0.1436233160511987,0.13688491306648293,0.1716615355697511,0.14339429671519674,0.1340045665191677,0.16467888416053278,0.1728814351252931,0.16941527933373282,0.16060631447580145,0.18481057836776751,0.17475476948906957,0.1495646909594096,0.15127584751723167,0.17503286767589013,0.15108838542860709,0.15903454924530602,0.16982520544725524,0.38865181761926393,0.3558530187360276,0.2908917725106403,0.17338489259611686,0.1705782650095079,0.17344791491531122,0.3508423694139056,0.3211992430606627,0.2985467552500213
volsu_12,0.09693684649683189,0.07495410526315789,0.0876983314735459,0.23096109986448674,0.21192163520692844,0.21142535496025364,0.24806187108327957,0.2384767019456581,0.23160574150550808,0.173666367617754,0.1973964407380449,0.22607134370131757,0.2189747243626,0.2047350331630929,0.20798155439744825,0.19785810587367403,0.18194394915412845,0.19169191955118628,0.18115681402040282,0.1795815192955136,0.17235474231360087,0.6558604970977616,1.0,0.602207822901485,0.19197360120347454,0.19003938763180875,0.19987738193046514,0.1874407971677894,0.1863853803311937,0.19345039582911774,0.16810672784284791,0.14414726224616226,0.16168785675728445,0.18230420500821204,0.1492654483479154,0.14085207247676287,0.19981526402084315,0.15399945805616985,0.13829478570836443,0.16937283482767082,0.1832689643056504,0.1792437994248742,0.17348028115992517,0.20104322033184183,0.18876958183421763,0.15335133616817725,0.157153315860665,0.18073404541246504,0.16273368238921046,0.17119326005010949,0.17937096664628763,0.31846576915423536,0.36574443141852286,0.31228924813556214,0.18215104771196752,0.18888822105533487,0.18187709085161868,0.4225740681181785,0.38441754872274747,0.3413989549566984
volsu_48,0.09927293892489666,0.07846827744177419,0.08722898772241697,0.2432920443465386,0.22194289081442412,0.2121420606318064,0.2636356963410043,0.2532045213463666,0.23513336480836386,0.17835580883597585,0.20037189215127613,0.24447783547791868,0.23641811450297884,0.21406895203655288,0.20980139522466368,0.21495755966794394,0.19590881623101944,0.18966976735338317,0.183625464546268,0.1848912119643307,0.17633919096735853,0.4804885314268692,0.602207822901485,1.0,0.19446858198012273,0.19867694698974728,0.20297127484292296,0.19139035564010684,0.19090344214349228,0.1952870078482833,0.20500002989733257,0.16065011409935695,0.15986404363518952,0.21935856385491576,0.16675308266733416,0.13828343337085358,0.23342076553469046,0.18162587428324528,0.13548279765070065,0.172401194469537,0.1875484289713186,0.18671349136669593,0.17065294575128775,0.2061354877678746,0.20248403345073931,0.15691757921191993,0.1611812932613238,0.18464950463254498,0.16802297613863104,0.17883892190092202,0.18482591706364015,0.252045892794283,0.29058993904864966,0.33542287190380304,0.18684823427201747,0.19882417448519557,0.2011402864438292,0.4119632317026523,0.43073359592484056,0.41560366035545093
mfi_6,0.09375734998444649,0.0794681139323228,0.08800761347678238,0.4321448793585271,0.3013386290085319,0.23874082367756233,0.30768467623005763,0.38750017226884964,0.298515761385516,0.30560053388595215,0.41378086298020034,0.3373182916816042,0.27042009968467096,0.29225500451373465,0.26389217686441513,0.25131596866543904,0.27650851763071893,0.24936823377687584,0.280651251844859,0.2033022760632233,0.163150393477262,0.1784382094240548,0.19197360120347454,0.19446858198012273,1.0,0.3690334595230166,0.24546375583844673,0.4206253502344354,0.2799199971748601,0.2085295921755328,0.130645278753202,0.10847943168570576,0.10147095641530487,0.14780798470292525,0.10828995769873417,0.09590229448115874,0.1508156215661634,0.11333563787904975,0.09376717921026866,0.1387142695171267,0.13669040394403995,0.12283330413190185,0.13905682073921527,0.13836842231611293,0.12156576418172878,0.2724368878442047,0.3245881592263578,0.2898524409582259,0.24537575020164873,0.1859261557956257,0.1566885626313533,0.14283650280452448,0.15549891686540204,0.15102709654674898,0.24113083882289596,0.2130795999623789,0.15801010390188747,0.19326335242820172,0.17919100972977803,0.16341711736630551
mfi_12,0.09427454502620884,0.07563370808109926,0.08498809172178373,0.296298799976205,0.4549166087560806,0.27468936677053757,0.27058134299338943,0.3492127446100854,0.35254758375038553,0.23518341256063727,0.32524763213072083,0.3975996822498607,0.23149637594562442,0.2795729442306569,0.28575640072240516,0.2163130960164123,0.2729608526532409,0.28112012255315383,0.19632804794780365,0.2728740721448105,0.1768254014218078,0.17418722880642445,0.19003938763180875,0.19867694698974728,0.3690334595230166,1.0,0.29803072282818366,0.27062214734072426,0.4241469302765948,0.23978329530256376,0.15579855442687035,0.12456968280382617,0.10107300018084273,0.1740180449923452,0.13727232483688226,0.09535258184625021,0.16993002987522346,0.1434591989129111,0.09154466403162055,0.14341350812548992,0.15539572739627713,0.13404119669425427,0.14196435576638725,0.15512620290631088,0.1301635257021339,0.2011850600528542,0.2842143796069818,0.32626484580477444,0.21065585731657885,0.2653145737170099,0.17112851548593805,0.1410921121757186,0.1547168747003281,0.158117262695985,0.22491879320617877,0.2734659478377231,0.18863284663691712,0.18318514085410165,0.1953670565339972,0.17167794881305637
mfi_48,0.10189125848759499,0.07731809334492898,0.1004210511949119,0.25154388547977236,0.2700842184206259,0.5018227054548393,0.2371020702171249,0.2711765117744533,0.38683072093521526,0.17962604329123036,0.2147454847670151,0.3361143302668113,0.21604595742150923,0.2301628363263725,0.31935364373762537,0.20107543305985817,0.2141834207632114,0.2987212410251035,0.17805869648075212,0.18195779709432688,0.2602269887367396,0.1894341504623386,0.19987738193046514,0.20297127484292296,0.24546375583844673,0.29803072282818366,1.0,0.21576181172780057,0.23941447913321276,0.43985539603990675,0.17328989844247036,0.15809884586913456,0.12492361488321564,0.17792529701700904,0.15927323290290293,0.12859498021959676,0.177523759372803,0.1576169579769431,0.1258447205339409,0.14973442133534265,0.156296198261467,0.17870782123223938,0.15626882561916933,0.16441651556466014,0.15476141098916898,0.1613444372924416,0.184939735140618,0.3024157038861323,0.1775407123573979,0.19525809304586694,0.29509712947969163,0.1531949484685731,0.15444484770974115,0.15030123912516538,0.19284625341579176,0.2238100001429,0.28657060720183847,0.1938989336576247,0.19184929763254727,0.1881648013453171
avr_6,0.09583941687192804,0.08211460408682057,0.09078818741901017,0.41781450872359965,0.28968721154537064,0.23711061868011513,0.3250934823690242,0.3737963319605345,0.2921179926642373,0.2928794516241466,0.35433485789178565,0.3046181394534085,0.27904408157544325,0.28538359974155125,0.26112505660357604,0.27267310354641044,0.27596376027596375,0.24628340474999663,0.33334353981036363,0.22011301208601475,0.17214852803392672,0.17616719701519307,0.1874407971677894,0.19139035564010684,0.4206253502344354,0.27062214734072426,0.21576181172780057,1.0,0.37772732062311565,0.2504845350184066,0.13159564936034646,0.10939421651792754,0.1023568246487235,0.14741267552733925,0.1114540141747291,0.09481216457960644,0.14796012498140157,0.11372583518441136,0.09541060486988301,0.13706337760676424,0.13198140699886804,0.12297016125920496,0.14100491140361787,0.14117622712127975,0.12476652530924384,0.2930346189832623,0.3105261359754014,0.2764855061779364,0.23854016450355178,0.18305719290132744,0.15734979268530042,0.14235216281780663,0.14708185833777138,0.14211006520239447,0.22340857003064404,0.19753969171600874,0.1590694257795595,0.18923289142999059,0.17578440914013133,0.16601408418024038
avr_12,0.09375198247584644,0.0791025028770952,0.09124865984730844,0.2903055891177149,0.40603503040203287,0.2492918651638974,0.27848101265822783,0.34187928111582316,0.3176662214071341,0.23002483010977523,0.2959805669488746,0.3449912364265342,0.23282137266233113,0.27458044305213697,0.26034081150849403,0.2291643901008207,0.2708811801037388,0.26184966332279785,0.21874863295774824,0.3077539456067511,0.1849656488999399,0.17272044497175387,0.1863853803311937,0.19090344214349228,0.2799199971748601,0.4241469302765948,0.23941447913321276,0.37772732062311565,1.0,0.29404858745951296,0.14364998846400612,0.11445869467596205,0.10171327113980122,0.16327355657806622,0.12717527338710455,0.09312566308335357,0.16157239593103823,0.133276767520939,0.0917874705460506,0.135239576812708,0.1432648646005855,0.12597539711261518,0.13783458390592127,0.14748731184337482,0.13062386899641046,0.21165570089553798,0.2783861806588166,0.2913595560828869,0.21173736505050042,0.2572853305547474,0.1648717726951444,0.1386346131993283,0.14651425550061845,0.1449261898049668,0.21867588678077954,0.2519128128096136,0.17667402288170045,0.1737195849587688,0.18646587293869216,0.16626300250359216
avr_48,0.09894151173836341,0.07428086741042168,0.09131333310370957,0.24390159969323646,0.2528621733052572,0.4224710964685592,0.2390439095999716,0.26382245357343836,0.3475018308095722,0.17769482763107297,0.20106053663824414,0.29406661003696516,0.21518603760070723,0.2240443207720912,0.2924891883890004,0.20000785576809774,0.20980766211962784,0.2720244044914649,0.18748994833798413,0.193047259098012,0.28938208821016087,0.18369125555595428,0.19345039582911774,0.1952870078482833,0.2085295921755328,0.23978329530256376,0.43985539603990675,0.2504845350184066,0.29404858745951296,1.0,0.16256280142463386,0.14873679319853494,0.1265311635981123,0.16858434088844437,0.15268772982388232,0.12648664324489248,0.1684641738228864,0.1486404308921901,0.12463026475765329,0.1449942197198366,0.14943644501968398,0.1581029016619514,0.15279319274879763,0.15489539585925127,0.1536533523018458,0.1693086611471229,0.18611277227039585,0.2770210483237659,0.17785722068277054,0.18855721980721982,0.2730241395872919,0.14670954175782017,0.1484319139659933,0.1413774652193854,0.17835145397242436,0.20753374352350115,0.2524190977318356,0.1878012189167377,0.18568864741117883,0.18241228226605175
atr_6,0.08491978240519052,0.0756942816832798,0.0828692319620744,0.1604006604528437,0.17713047517586486,0.1810762015661222,0.15149085058293216,0.16382961739746463,0.19352735761552897,0.10791961940303445,0.11729074201412765,0.16795882646650534,0.22052636091884012,0.21960874405782246,0.1807059508032453,0.17710605556758935,0.1629526420025007,0.13681103702150715,0.12764972782643028,0.1310053111146788,0.1448890243476549,0.15283966920614805,0.16810672784284791,0.20500002989733257,0.130645278753202,0.15579855442687035,0.17328989844247036,0.13159564936034646,0.14364998846400612,0.16256280142463386,1.0,0.6211131791749477,0.2636176691580654,0.5832282858613185,0.5499786641230955,0.23756136940261624,0.41219619864101625,0.4707417881226887,0.24206849633292404,0.1328326135340864,0.15322644970886176,0.17183470218327776,0.1427001068335698,0.16493726894600266,0.19041408085270503,0.09652472408677545,0.10081982865484015,0.12431750394844358,0.13740789354890237,0.16104044127993697,0.18206082694567982,0.12548494039641672,0.12873053406276672,0.1692047377326565,0.13836054707052123,0.15521320368103422,0.19602464287241425,0.1750245617357749,0.1856282819955148,0.20819573802752356
atr_12,0.08098961740990249,0.07152745286249693,0.08204450360468958,0.12671465290135034,0.13682525817651092,0.1720871194787649,0.12275200212810039,0.12629130311993697,0.16323043381492447,0.09161582531983573,0.09422430800312867,0.12642570543496606,0.18002148860073885,0.18470054173798028,0.171846530558403,0.14134008125589503,0.13857112553300724,0.12267872020637904,0.11384917863490876,0.11214151755621259,0.13816526039201607,0.13886122929302072,0.14414726224616226,0.16065011409935695,0.10847943168570576,0.12456968280382617,0.15809884586913456,0.10939421651792754,0.11445869467596205,0.14873679319853494,0.6211131791749477,1.0,0.38742603016525945,0.41218490880748926,0.542899023817197,0.35446923965188654,0.3029602694452551,0.41700976467188144,0.33694196428571427,0.12149676790202243,0.1365632832191259,0.1633884505926006,0.13213128410767613,0.14547848381955514,0.18173554196006003,0.08388340241177575,0.08358811138478199,0.10045945646533377,0.11515020898180109,0.13096867545266122,0.1731013528328745,0.12035098724279535,0.11561285041948026,0.12331243438271697,0.11678550913074735,0.12626969061178273,0.17845522870670388,0.1508089937999552,0.15096409564223223,0.16829010165287028
atr_48,0.08564365865484519,0.06952388809445238,0.08092811170696439,0.10665596408841897,0.09791447394066971,0.12645012488869725,0.10725618005165416,0.10016980334458271,0.10640598612937462,0.08450411680897811,0.08217582410915522,0.09216615914376389,0.13662655188487985,0.1308145578692812,0.13799317640450606,0.10852501201739716,0.10123845889649878,0.10302986998208383,0.11034473949751568,0.10995256998504924,0.13605916741372998,0.1536440708153742,0.16168785675728445,0.15986404363518952,0.10147095641530487,0.10107300018084273,0.12492361488321564,0.1023568246487235,0.10171327113980122,0.1265311635981123,0.2636176691580654,0.38742603016525945,1.0,0.20756603045033145,0.2559365571230531,0.5008737275872601,0.18220297920646786,0.22038984637409834,0.42356523977009525,0.12782509720109575,0.14282909759701323,0.1596752978576461,0.1356804379437174,0.14682722084475475,0.17515599907042242,0.08304413962952475,0.08128428792618976,0.07530314641494609,0.10955100045490654,0.11195335080089679,0.14746990174823563,0.12118074995862516,0.12746481585886424,0.12302400598813067,0.11177385720432954,0.11484438318049253,0.14713533846469948,0.15417565745602158,0.15346374343351962,0.14620677284200545
gkvol_6,0.08912412009592639,0.08073267953728243,0.09024796027257985,0.18245589994676897,0.1972001420415745,0.1809812544707532,0.16443467069833695,0.18397351123609315,0.19999953223048875,0.11662869868739272,0.133824527446308,0.18789208183327225,0.22943669458531468,0.21742953751191393,0.1806902011025094,0.20092676906855814,0.17312915530048062,0.14615826857810502,0.13663110633082368,0.14431316499920596,0.14854929581770437,0.1611834455434174,0.18230420500821204,0.21935856385491576,0.14780798470292525,0.1740180449923452,0.17792529701700904,0.14741267552733925,0.16327355657806622,0.16858434088844437,0.5832282858613185,0.41218490880748926,0.20756603045033145,1.0,0.44435623427827237,0.1949243999136648,0.40193309483462,0.3482727968081368,0.1869900289093695,0.1480690682675838,0.17084310080025866,0.17470083748720272,0.15162754961799196,0.17608910842248232,0.1911643186810972,0.10429512702159896,0.11316864045327625,0.13633592632859404,0.15085714669568606,0.17214186497491926,0.18085782676102935,0.12661594522893752,0.13640721987652868,0.17830078486674358,0.15129324031911168,0.17116917768242546,0.1981517395857391,0.19132239407349172,0.20614781375262384,0.21280373407079933
gkvol_12,0.08295729396050684,0.07189813187183648,0.0838522034529294,0.1274023823513701,0.14856404733873083,0.16357938812723713,0.12262538357959932,0.126823095932608,0.1699100104370578,0.09341917072692416,0.09592503896301365,0.14090081554296544,0.17738201769184503,0.1884819536042605,0.16326224705321252,0.14924076359594993,0.150065292980927,0.12255110673663373,0.11312744884272566,0.11541084214115241,0.13360392245997987,0.1436233160511987,0.1492654483479154,0.16675308266733416,0.10828995769873417,0.13727232483688226,0.15927323290290293,0.1114540141747291,0.12717527338710455,0.15268772982388232,0.5499786641230955,0.542899023817197,0.2559365571230531,0.44435623427827237,1.0,0.2464737091834534,0.270438319232202,0.41840431527252236,0.22107807795071885,0.12459833337522036,0.14628389838073305,0.16217061284340364,0.13322888437217706,0.15205785520884813,0.18321940661917216,0.0829070214670574,0.08399718953795608,0.10731971752571277,0.11899349959638017,0.151754883917692,0.17482768223908654,0.12366856124253006,0.12131421632392737,0.13473873416966242,0.11705362695813819,0.13892130976606515,0.18784957191145416,0.15691640186873823,0.15987070877523862,0.17191647137483201
gkvol_48,0.0837936566588244,0.06673967692958659,0.07957265203725597,0.09970716567195115,0.09031178715445573,0.12809160386881077,0.09896144021780694,0.09312686862953304,0.09535927800810867,0.08190214592274678,0.08090252326247627,0.08359381047585236,0.12461584245677691,0.11862079530657346,0.13541960546018794,0.10362574016232318,0.09781433507875602,0.10306173387320428,0.10596291684894169,0.09923388213675272,0.12468116138101257,0.13688491306648293,0.14085207247676287,0.13828343337085358,0.09590229448115874,0.09535258184625021,0.12859498021959676,0.09481216457960644,0.09312566308335357,0.12648664324489248,0.23756136940261624,0.35446923965188654,0.5008737275872601,0.1949243999136648,0.2464737091834534,1.0,0.16135118882579372,0.19333729435145158,0.481936841212725,0.11897449445747058,0.13463331458941755,0.16323087487171156,0.12208557933357003,0.13353703508587084,0.17980450978004583,0.07869545239355036,0.07498473123619939,0.07082596981197671,0.10825642484453263,0.10536966311349256,0.15255050239820747,0.11221669019840975,0.11612311297638479,0.11119494872141387,0.10906634087257273,0.10978256487441711,0.14285666802942223,0.1360491165524468,0.13595777203360343,0.13253612190180727
rvol_6,0.08841680559921375,0.07807317360631724,0.08175071654176241,0.20526784934945394,0.20176361987432792,0.18943471633340592,0.19094530821107134,0.2077162263703235,0.20616641384972934,0.12510599130634875,0.1489900213136989,0.19792399577308417,0.231780069117897,0.211305002319103,0.17916143738954485,0.22169672862765302,0.1850168231749493,0.1603572116793331,0.15487026346304908,0.16079488703172215,0.16446351408922158,0.1716615355697511,0.19981526402084315,0.23342076553469046,0.1508156215661634,0.16993002987522346,0.177523759372803,0.14796012498140157,0.16157239593103823,0.1684641738228864,0.41219619864101625,0.3029602694452551,0.18220297920646786,0.40193309483462,0.270438319232202,0.16135118882579372,1.0,0.4036412677006069,0.19278248383182875,0.15901965895949893,0.18421245983982687,0.1942055849622249,0.16655484516010208,0.20754641988884398,0.21609858804377804,0.11516364074499186,0.1240161634720429,0.1471951998170934,0.16327657861199935,0.18207608297885913,0.1842939357087455,0.13559807210949565,0.1462238743441571,0.18800241934916695,0.1649348582342375,0.18895441708305113,0.19550958158451076,0.2087971989247932,0.21610909318824187,0.21765183895984233
rvol_12,0.0793193938880894,0.07121144262013894,0.07797136924325142,0.1452674530631411,0.1673006804485941,0.16445109012820133,0.14462624634229154,0.15051044795644714,0.17445895352022647,0.10137790615085941,0.10762497296334465,0.15291837949314177,0.18233836093239109,0.1922581937159669,0.15864512226734642,0.16702562497482126,0.16715528758756848,0.13351990360535945,0.12266411592207431,0.1354606045857668,0.14958465972851567,0.14339429671519674,0.15399945805616985,0.18162587428324528,0.11333563787904975,0.1434591989129111,0.1576169579769431,0.11372583518441136,0.133276767520939,0.1486404308921901,0.4707417881226887,0.41700976467188144,0.22038984637409834,0.3482727968081368,0.41840431527252236,0.19333729435145158,0.4036412677006069,1.0,0.24075238058587853,0.13692187939198686,0.16145442265341242,0.18773617940150863,0.1420146968985377,0.1844428333830867,0.20912013003653618,0.0944854724444414,0.0962078744748804,0.11707198100566539,0.1296316669209995,0.16535890729439118,0.18086297027500486,0.12357277272776716,0.12300438533635243,0.14862054623596285,0.12850381105706415,0.15486778133523063,0.18541748202858702,0.15835989092223282,0.169657904392331,0.181252515141575
rvol_48,0.0812754308000975,0.06267192919507236,0.08165417680611124,0.10722715763271963,0.0985581320424506,0.13631534383544652,0.10763913035639316,0.10209647389854144,0.10535850385364712,0.08266913042279159,0.08054425873795913,0.08533120322518388,0.1324711871556399,0.1283477083225736,0.13503829224993136,0.1095361569023221,0.10277063330068739,0.11263817171578348,0.11147035972736309,0.10497055006148888,0.1359901039751262,0.1340045665191677,0.13829478570836443,0.13548279765070065,0.09376717921026866,0.09154466403162055,0.1258447205339409,0.09541060486988301,0.0917874705460506,0.12463026475765329,0.24206849633292404,0.33694196428571427,0.42356523977009525,0.1869900289093695,0.22107807795071885,0.481936841212725,0.19278248383182875,0.24075238058587853,1.0,0.11730362690490634,0.12611047085047888,0.1862404762534327,0.12690909353745183,0.1406992411885682,0.20920808496268276,0.08147092400249333,0.07742379607414382,0.07387605256257102,0.10655622377672834,0.10369788692175899,0.16521377870415413,0.10917751525495577,0.10912858801569687,0.10602100621336943,0.10705007520220453,0.10447826276544717,0.14831415506758455,0.13329096232393942,0.13541618005661804,0.13721205100834763
skew_6,0.08769089564796166,0.0735427139070523,0.07713746602731664,0.1686414997705957,0.15510852302805717,0.1570126136393069,0.16442104347959505,0.16767227061570725,0.16673361863385477,0.12314128085730267,0.13880961894843485,0.1658929476391407,0.15140795518825623,0.14611519557508795,0.14906530900334225,0.14832597822889085,0.14246721827210237,0.14743948795197104,0.1456730488303695,0.13938461839237012,0.1423051411694033,0.16467888416053278,0.16937283482767082,0.172401194469537,0.1387142695171267,0.14341350812548992,0.14973442133534265,0.13706337760676424,0.135239576812708,0.1449942197198366,0.1328326135340864,0.12149676790202243,0.12782509720109575,0.1480690682675838,0.12459833337522036,0.11897449445747058,0.15901965895949893,0.13692187939198686,0.11730362690490634,1.0,0.25627453246206205,0.16050421317574962,0.1523127877526327,0.1675880284652008,0.15148705417663894,0.11469919068048226,0.12051922376567296,0.13693647925458524,0.157734712236487,0.15216777339982918,0.141701712565489,0.12416018786779777,0.1251581973752992,0.12841851583034436,0.15856085978844964,0.15732339386660052,0.1548080663579666,0.16486423764214436,0.16024341978008896,0.15322206621388954
skew_12,0.08683452614924414,0.07255866602812486,0.08019340341191224,0.1726027685446207,0.1779145252907763,0.16509189715721206,0.1777908316231948,0.17690908644038636,0.17396756010583228,0.12017501121246245,0.14351808898208113,0.1803380293835491,0.15811771372836425,0.1530618867842887,0.1558464876955199,0.1542993496684556,0.14619415862465648,0.15038582084958207,0.1356346807706838,0.1496682650406347,0.15785420864861843,0.1728814351252931,0.1832689643056504,0.1875484289713186,0.13669040394403995,0.15539572739627713,0.156296198261467,0.13198140699886804,0.1432648646005855,0.14943644501968398,0.15322644970886176,0.1365632832191259,0.14282909759701323,0.17084310080025866,0.14628389838073305,0.13463331458941755,0.18421245983982687,0.16145442265341242,0.12611047085047888,0.25627453246206205,1.0,0.23298467439754222,0.1581145644823916,0.21738295054519005,0.1865387728670876,0.11403131536251149,0.12611124248253647,0.14531047736357985,0.15264521730872288,0.2028813380652869,0.16978486685317584,0.1266832799012725,0.13320117186178526,0.1421524086046212,0.15912315149823747,0.1957244765304843,0.17277903439669293,0.17439064974409585,0.18264352708175974,0.16763855740347738
skew_48,0.08430411415486043,0.0731009544850441,0.0803051219278234,0.17346105313862956,0.16533446191438222,0.19611929591219587,0.17388749628030606,0.17462022365488503,0.17833744810559563,0.11179292399111841,0.12769433129667346,0.16900282994324184,0.1663296576151766,0.1554527175993057,0.1587247987352361,0.1526186720701843,0.1469110223000523,0.14685962388734666,0.13202417106830386,0.1365774303087736,0.1708019494904741,0.16941527933373282,0.1792437994248742,0.18671349136669593,0.12283330413190185,0.13404119669425427,0.17870782123223938,0.12297016125920496,0.12597539711261518,0.1581029016619514,0.17183470218327776,0.1633884505926006,0.1596752978576461,0.17470083748720272,0.16217061284340364,0.16323087487171156,0.1942055849622249,0.18773617940150863,0.1862404762534327,0.16050421317574962,0.23298467439754222,1.0,0.1477320800613416,0.18949352712545753,0.3297923472644662,0.1064560086388646,0.10811368023840613,0.130428456710847,0.14382943445675356,0.1652928607170388,0.28186144896879956,0.1273214297778048,0.13174026392341992,0.13589592851961482,0.1391290810137585,0.16298483476397588,0.22346540386151842,0.17652034750800183,0.1740932277511344,0.1762621789193977
kurt_6,0.08558217600210623,0.07292886464649982,0.0782365907421014,0.17722110341878763,0.16661354816419777,0.1694460521408085,0.1741246122341396,0.17924128795899172,0.1809080223604324,0.12661352849769508,0.14338620576660907,0.1644071895754876,0.16013511485581292,0.1551883853842195,0.1640603814516858,0.1531420662176484,0.1499226436918917,0.1543490810476996,0.14630032021957914,0.1408622356360527,0.14182862285457157,0.16060631447580145,0.17348028115992517,0.17065294575128775,0.13905682073921527,0.14196435576638725,0.15626882561916933,0.14100491140361787,0.13783458390592127,0.15279319274879763,0.1427001068335698,0.13213128410767613,0.1356804379437174,0.15162754961799196,0.13322888437217706,0.12208557933357003,0.16655484516010208,0.1420146968985377,0.12690909353745183,0.1523127877526327,0.1581145644823916,0.1477320800613416,1.0,0.23262267014415847,0.1543820976598634,0.11945398076300003,0.12449200931449168,0.14443795662019168,0.14664206666958987,0.1440397959422304,0.15202124370005068,0.12377756309215097,0.13357916102841677,0.13510026770335426,0.145135728418476,0.15285074607879304,0.1597041670136351,0.16947705138091565,0.15865706679715033,0.15137190390464958
kurt_12,0.08173869064787997,0.07601966076368047,0.0809328680341922,0.17574363391599915,0.17478698182719618,0.17250170381401925,0.18200440671699583,0.17898522062937738,0.18316428636404986,0.12183783851696432,0.14132349140133324,0.1771181742463853,0.1666836499372513,0.15832364449116323,0.1629149372355359,0.15795043779756332,0.15301195891332353,0.15288350634371395,0.14855113997230235,0.15611982935454236,0.1575399200691686,0.18481057836776751,0.20104322033184183,0.2061354877678746,0.13836842231611293,0.15512620290631088,0.16441651556466014,0.14117622712127975,0.14748731184337482,0.15489539585925127,0.16493726894600266,0.14547848381955514,0.14682722084475475,0.17608910842248232,0.15205785520884813,0.13353703508587084,0.20754641988884398,0.1844428333830867,0.1406992411885682,0.1675880284652008,0.21738295054519005,0.18949352712545753,0.23262267014415847,1.0,0.2265279901281108,0.1109711634073583,0.11646857304817711,0.13748380162412033,0.1487928701842876,0.17186647685696418,0.1740358222548288,0.1286277698988076,0.13516270529429766,0.1467740841248304,0.15016937962508933,0.17032797807613015,0.17893923239309686,0.18837725326388516,0.18794089623040097,0.1774394014345783
kurt_48,0.0857580520980367,0.07710753218482679,0.08330217786962363,0.16163385700545047,0.14901733683740354,0.15641342397582422,0.1612515993261835,0.15694908150483658,0.15090258973052473,0.10784669477846319,0.11686371236466696,0.14206887347873176,0.1568044723250789,0.1468881996125467,0.1384585529933051,0.15302927665097427,0.1407406776097863,0.13241054970353913,0.1298348143505033,0.13440217628127316,0.1639484399942398,0.17475476948906957,0.18876958183421763,0.20248403345073931,0.12156576418172878,0.1301635257021339,0.15476141098916898,0.12476652530924384,0.13062386899641046,0.1536533523018458,0.19041408085270503,0.18173554196006003,0.17515599907042242,0.1911643186810972,0.18321940661917216,0.17980450978004583,0.21609858804377804,0.20912013003653618,0.20920808496268276,0.15148705417663894,0.1865387728670876,0.3297923472644662,0.1543820976598634,0.2265279901281108,1.0,0.1011259711817017,0.09898904029160653,0.10538430744595677,0.14057998658230178,0.15245312649495385,0.2147484743526307,0.12738418483783379,0.13615703577693902,0.15411933286028232,0.14367574134124356,0.15472893129341445,0.19926394587653085,0.18270733079182552,0.18665384265761947,0.18562695737857193
