,f_sandwich_intensity_z,f_mev_vol_share_z,f_attack_eff_z,roc_6,roc_12,roc_48,madev_6,madev_12,madev_48,cci_6,cci_12,cci_48,dist_h_6,dist_h_12,dist_h_48,dist_l_6,dist_l_12,dist_l_48,cmf_6,cmf_12,cmf_48,volsu_6,volsu_12,volsu_48,mfi_6,mfi_12,mfi_48,avr_6,avr_12,avr_48,atr_6,atr_12,atr_48,gkvol_6,gkvol_12,gkvol_48,rvol_6,rvol_12,rvol_48,skew_6,skew_12,skew_48,kurt_6,kurt_12,kurt_48,drp_6,drp_12,drp_48,pvcorr_6,pvcorr_12,pvcorr_48,rank_6,rank_12,rank_48,corr_6,corr_12,corr_48,delta_6,delta_12,delta_48
cmf_48,0.29904465719454437,0.1751282465699439,0.14779884738184326,0.44565590613989214,0.47951786074849223,0.540215489455751,0.4305878918626425,0.46851948258596327,0.5284635735274127,0.3552391672841706,0.41654863270544695,0.5102211781624743,0.45426040591675265,0.4507970549028546,0.47630011923681287,0.423667943237617,0.4116002056621587,0.476805428204658,0.36366436346096853,0.439233807510723,1.0,0.3498091589152651,0.40320682069160396,0.48863100723355324,0.39561742878367745,0.44873629510779617,0.527114931527021,0.3775162577525179,0.43022298186891345,0.5333504087825143,0.5563482180300212,0.5418908028608844,0.40085727231192425,0.5438198150949309,0.5369463113414616,0.42232415562901665,0.5402015462260619,0.5371132033306436,0.41173827225101106,0.2609267295887848,0.340097461913315,0.43459569398630254,0.23651568566926065,0.3410422133118272,0.4267681556910688,0.3375581373093192,0.39558232931726905,0.49829293274155,0.35375112253162716,0.4100108582494711,0.47720222406491547,0.2739482976505462,0.3594990643234597,0.4921132957604252,0.3698581526273893,0.4361920492928993,0.47645512347987756,0.38230304382321034,0.4206492034926348,0.4900423678506372
volsu_6,0.23124590638051734,0.15796181164643913,0.1281967872582932,0.4003250081436072,0.3944620461810963,0.36020069468541127,0.414031064357377,0.41323225954373494,0.38978517947644836,0.3585345026730909,0.3930249809728417,0.39808696014529243,0.3838926860382957,0.37222094203446654,0.3561229947471141,0.3703803689093594,0.35042877764047986,0.34094802455895373,0.32467524451814395,0.3429241340976747,0.3498091589152651,1.0,0.727474346471905,0.5700734766035026,0.3656493889690049,0.3727424829633578,0.35570091449288893,0.3559440475906061,0.3672473841243671,0.3562844065346764,0.4268982065151084,0.3880212502729059,0.27897543145677894,0.416507087205482,0.3902188129378064,0.30244568061985894,0.42566748816533606,0.3985318525466405,0.2992892776600834,0.25162438885743055,0.30550213434261836,0.3418671309290642,0.2294038975498619,0.3241558356670282,0.3420332401222582,0.31940178267111474,0.3483698967312186,0.3731994405753271,0.31669940261141244,0.3316883236215227,0.3421612115326208,0.5425964643537302,0.594499210081394,0.5254704149125924,0.3473843377514822,0.3632515853006341,0.3518815375418932,0.5536607035131785,0.5286712374288749,0.4925783337315142
volsu_12,0.2616867798724972,0.1718721115598501,0.13744783582625655,0.46818077175087214,0.46603731965727124,0.42134527879764255,0.4735584821063905,0.48550953206239167,0.4609811657120219,0.39175324849399323,0.44670564075931823,0.4721842025418872,0.45530540045181367,0.432509338755328,0.4120195946620971,0.43676309470671987,0.4077285476300795,0.39909246345600097,0.3608650946245026,0.38925139924084623,0.40320682069160396,0.727474346471905,1.0,0.7154312201447213,0.41883423168128564,0.4372275934523049,0.41920264013431074,0.4032340833579929,0.428432944132747,0.4161534226338054,0.5230616987826778,0.46958273518237986,0.31874184613266154,0.5169902458786501,0.4706280422839103,0.3468573438374416,0.5250182163582897,0.4797499218709308,0.34048320880569233,0.2680611472077171,0.34316919899240494,0.3927458928199755,0.2499361818513341,0.36135597085118715,0.3892384373659901,0.3508555354692737,0.39564041403396666,0.4339750228242059,0.35441589829455483,0.3842346766798476,0.39043169152915974,0.470141475299913,0.6501812216909093,0.638537964112886,0.3888251096586113,0.42977958520913256,0.4124333137273112,0.6410113879424769,0.6397707522717295,0.5911986144637777
volsu_48,0.3041225916213534,0.18359609007644,0.15131801657271537,0.5414105510274935,0.5563556633000148,0.5195611352626406,0.5313230571504595,0.5693962622411847,0.5700587920388495,0.41788294051033115,0.4929959738534162,0.5743791861111783,0.5546725851499579,0.5316262951272472,0.4978742923631156,0.5226658790577897,0.4890034654440752,0.4844575150485586,0.39089269843002855,0.44069157603674247,0.48863100723355324,0.5700734766035026,0.7154312201447213,1.0,0.46605385902055213,0.5100009921619209,0.5162232144151925,0.44447456616254205,0.49393375138818146,0.5080549983729729,0.6755565382224792,0.6052732088378394,0.3781843584926762,0.6679212552080913,0.61799208583964,0.4115924420393927,0.6613693277854122,0.6187862265252116,0.39847458208679654,0.2918763680449164,0.3867702597663321,0.4639481368654218,0.2696478087424662,0.40393544486557864,0.4643987704730009,0.3785402058487731,0.4427000389357994,0.5203848387309523,0.3962246767737775,0.4512506380806534,0.47307799460944383,0.3932571013703603,0.5613908581802238,0.787009761046776,0.4231407095817674,0.4922848689700515,0.5093921623686599,0.5943168658125715,0.6665291887354925,0.7297183007529571
mfi_6,0.25136412630907895,0.15763176669408227,0.13465319405654075,0.6309868182646527,0.5558201654794861,0.43254869763707066,0.5405988397151698,0.6028571712415184,0.5108993551984186,0.521750770546019,0.6289295728187366,0.5284249195819002,0.43354317975336054,0.44068531145267537,0.44723683068164394,0.381529263687854,0.39390642205608245,0.43958360064305285,0.435357900628718,0.42561417721518985,0.39561742878367745,0.3656493889690049,0.41883423168128564,0.46605385902055213,1.0,0.5989788506279542,0.4262386255147164,0.5835102706744768,0.5084528005310106,0.4185739428592272,0.46891357845289733,0.4399783021426634,0.32418380421186305,0.4674501375816469,0.441002009822539,0.33948899756402273,0.4650676222402034,0.44432819753750924,0.33297645149349353,0.25743870660307294,0.3218581166372128,0.3625682052794573,0.2293088857545839,0.32218878172931464,0.361191839077077,0.46511793995094486,0.5552173188863174,0.5012338747460646,0.43732077903541816,0.4205297815442636,0.37319203988777927,0.29364661258033925,0.38174417175160646,0.4637695337207047,0.4397414521030591,0.4441347068834128,0.3933851640694057,0.3939555692095006,0.41723535624339914,0.4444371507294195
mfi_12,0.2743000830874251,0.16798183029442224,0.14259846084200997,0.5611888842854265,0.6838316943208417,0.5011078240183423,0.5120705637693177,0.6065770014864349,0.607921717379951,0.44158087999486884,0.5704192747322787,0.6293071975128816,0.4678371705246793,0.48234831506243026,0.5115209143559593,0.4175525279112183,0.4260285890509325,0.4918847459886612,0.3862666265209614,0.47760683084168554,0.44873629510779617,0.3727424829633578,0.4372275934523049,0.5100009921619209,0.5989788506279542,1.0,0.4975879313579748,0.4808580482457454,0.6161395563694556,0.4792137211251611,0.5412232546717681,0.5091476484162636,0.361949267900923,0.5403593986952702,0.5121932516588598,0.38072013833084606,0.5329410407292027,0.513868294444118,0.3699109479092158,0.2709394762805894,0.3549170596544816,0.40456834739126063,0.23936712233478896,0.3506065900815329,0.3967118350743539,0.39529825849601735,0.5214053334896972,0.5804238858221028,0.4276039785373689,0.5041920193499237,0.42270456521429284,0.29278447522382417,0.39475131040785166,0.5160887545199677,0.4505037916308072,0.5222566921455758,0.44601191777340593,0.40198223826978136,0.45445865302642796,0.49026981387352625
mfi_48,0.3129393156659499,0.17368585686184362,0.14866063208599384,0.47903014302656255,0.5176358453217352,0.6984446919735733,0.44949146518653244,0.5030785413504466,0.6081598865971873,0.3668801882356385,0.4375931297074243,0.5813481459984216,0.48634102862430517,0.48240494986131854,0.5285950519714802,0.44574208065630905,0.43015181911361466,0.5180845542372727,0.3441787894084714,0.40222491762916834,0.527114931527021,0.35570091449288893,0.41920264013431074,0.5162232144151925,0.4262386255147164,0.4975879313579748,1.0,0.39779506332517095,0.46254271255352586,0.6440398153010272,0.600445918042567,0.5906745414982904,0.42479233559088486,0.5868572112889705,0.5830430175814445,0.4543342735913907,0.5757105679608616,0.5750879619272306,0.4352974386402805,0.2665893625108287,0.35137467131071315,0.4750733137829912,0.2396109138660571,0.35658487897582464,0.45094203534041954,0.33722288120787475,0.3994343372024621,0.550420553436453,0.36971529268001907,0.4419541297395315,0.5504540337711069,0.27324027489747144,0.36587325112119423,0.5199740222721766,0.3860531454536629,0.476046334035643,0.5442463747371202,0.3949713441209483,0.4357976053853137,0.520470748408818
avr_6,0.2474922585941995,0.15291405444206801,0.1367342138320713,0.585392282093866,0.5017983747452143,0.40399588977654277,0.5290149974397624,0.554994668175215,0.46622162548330465,0.4948182177211053,0.5608714427602884,0.4767630821151483,0.4109837868138502,0.4140427715004106,0.41969260665036184,0.3793107272986078,0.38421845459767273,0.408153816207472,0.46951623137990695,0.4260587605616238,0.3775162577525179,0.3559440475906061,0.4032340833579929,0.44447456616254205,0.5835102706744768,0.4808580482457454,0.39779506332517095,1.0,0.570646247420441,0.4090085747392816,0.4443686147336952,0.42117273391171295,0.3163740455794596,0.4435653352467512,0.42033108478144665,0.3301389365641196,0.44257257348609924,0.42442912318742376,0.32291630422596196,0.24451412032015846,0.30400640664587103,0.3500569890682053,0.2318278044301567,0.31713680753959383,0.35120299345182415,0.46788235943073586,0.5177250818848544,0.4573864064501545,0.41242209984321704,0.39095144776835705,0.35819659307387197,0.28384571977479983,0.36299319566702604,0.4396400027775473,0.4057806524837331,0.4136757554448483,0.37503286830764737,0.38112725499756217,0.40201057646997224,0.42146713264363184
avr_12,0.26698387307390964,0.164388882201028,0.14241486780744034,0.5332058962259647,0.6182863759923848,0.4687677282682848,0.5023091618746378,0.5699969391572479,0.5523608470275233,0.4312103329023191,0.5347394989005345,0.564686848389593,0.448857119341852,0.46226391601475647,0.4757130067783604,0.40865945700564943,0.4193626895144117,0.46523129499884597,0.39891692332796214,0.49382065117042445,0.43022298186891345,0.3672473841243671,0.428432944132747,0.49393375138818146,0.5084528005310106,0.6161395563694556,0.46254271255352586,0.570646247420441,1.0,0.4818408065907793,0.5169586236608371,0.4886702814611972,0.34979045493189315,0.5162365722187368,0.4910163617947906,0.37143618730464756,0.5091715623613254,0.49462190848611043,0.36010499965362097,0.26172492244053774,0.33358941964031336,0.3874259626446443,0.236089460986883,0.34068249932503697,0.388261301567061,0.39463990100145874,0.5007730219431891,0.5261966328504766,0.4177878213479377,0.47788786151488133,0.40760284998592333,0.2843092070175156,0.3809498666807466,0.4905064242869793,0.4304698370028752,0.4862666430664543,0.42752851656411534,0.39225209007989165,0.4406198374173077,0.46972489601393885
avr_48,0.30697988577104546,0.17048750878538113,0.14764541684332408,0.47436399354645026,0.5095307018619827,0.6285713741541169,0.4515383285038136,0.4982512291459507,0.5789008935967711,0.36821758632331497,0.43710102331583,0.5559239470924052,0.4758931940856148,0.47431318469140293,0.5093161930391679,0.4381652725754753,0.423870934720798,0.49972702854189566,0.3481858403778287,0.40878967497684454,0.5333504087825143,0.3562844065346764,0.4161534226338054,0.5080549983729729,0.4185739428592272,0.4792137211251611,0.6440398153010272,0.4090085747392816,0.4818408065907793,1.0,0.5848931999091743,0.5754551414594785,0.41714388308914563,0.5740525154316052,0.5672482718483306,0.44703638012771785,0.5621483258002029,0.5654095467595169,0.424595080312104,0.26459803365845075,0.34484009237979446,0.45263159805284614,0.23858008247992266,0.35290692157851355,0.4414317815050761,0.33830130446539297,0.3991827814112722,0.5308797362784159,0.36802643259819395,0.43628555375689104,0.525617417677643,0.2779591968090443,0.36693225958924314,0.5096541032782677,0.3866444439819974,0.4669362450263718,0.5115206787235782,0.39514262318907367,0.43531950563914984,0.5086094719322136
atr_6,0.3589107000868944,0.18959712771692144,0.16004671117768018,0.553358773964119,0.6002750158662999,0.6118130698747676,0.5246164217929046,0.5884022765670863,0.6500018893115349,0.4051309181643031,0.4937272688843416,0.6226059698875166,0.6202037332500251,0.607026332058236,0.5763065386628546,0.5580675709284307,0.5271722512421965,0.548312354393683,0.39185122026489183,0.4610071979115066,0.5563482180300212,0.4268982065151084,0.5230616987826778,0.6755565382224792,0.46891357845289733,0.5412232546717681,0.600445918042567,0.4443686147336952,0.5169586236608371,0.5848931999091743,1.0,0.8696593885263739,0.49520754698378633,0.9005127124596151,0.8593748146792659,0.5390653899664457,0.8168108927268465,0.8061396577547675,0.5077715087497406,0.3015879737455007,0.41224093264248707,0.5389338038090438,0.2720684542499278,0.4271138303742413,0.5382908793437555,0.3767584901359941,0.45268981364895494,0.576391296639991,0.410251179764272,0.48885711531664683,0.5574162256503551,0.31875128526815677,0.4511454745604959,0.6827376366678339,0.4244200267778979,0.5144190698449742,0.5786848116209835,0.4816135066672135,0.5485527551721144,0.6595358118706675
atr_12,0.3704963078696571,0.1929820684371714,0.16254036400322544,0.5171097618962902,0.5641224982071843,0.6067550758298472,0.49167762923408914,0.5473979764263439,0.6196362001094919,0.38459741666790914,0.46327066416315116,0.5844224339402619,0.5924195549673257,0.5803346782980803,0.5618332648652946,0.5352196980907457,0.5054429916491998,0.5297107867039502,0.3698165024342876,0.43574583724163624,0.5418908028608844,0.3880212502729059,0.46958273518237986,0.6052732088378394,0.4399783021426634,0.5091476484162636,0.5906745414982904,0.42117273391171295,0.4886702814611972,0.5754551414594785,0.8696593885263739,1.0,0.5404030406207934,0.818702476034313,0.8718482759363009,0.5751944707569653,0.7570548624786578,0.789746817195757,0.5379641992674202,0.29156498710518286,0.39577945463899844,0.531596333277653,0.2630072587324012,0.40700605998619244,0.5354890586214784,0.358459558327686,0.42890427559263566,0.5479813560950039,0.3907891361291891,0.4677736707038568,0.5525620645135021,0.2942267299307944,0.408854754546178,0.6166025632955218,0.4036154852872884,0.48911595440785877,0.5698362204990169,0.43826715270603067,0.49491595398635974,0.6140049673812952
atr_48,0.34802345994441236,0.1794452726796543,0.15694745894590278,0.36897811865553803,0.38741180152498006,0.43775976396663874,0.3573606235889323,0.3841796875,0.4205657185707061,0.29599974725684824,0.3392964002304447,0.3972160300149483,0.4210011540890318,0.4137057959634735,0.4180528389365342,0.39280953236871274,0.375484382227817,0.38743089795308533,0.2881345722936561,0.3292022772640954,0.40085727231192425,0.27897543145677894,0.31874184613266154,0.3781843584926762,0.32418380421186305,0.361949267900923,0.42479233559088486,0.3163740455794596,0.34979045493189315,0.41714388308914563,0.49520754698378633,0.5404030406207934,1.0,0.4840403854496694,0.5101482561289804,0.6512300979219614,0.48073747607232686,0.5000107318783291,0.5738231032605184,0.2337805362072951,0.29262766703069226,0.39824187533297817,0.2140844945258069,0.2974492983009382,0.3984961821830027,0.28244923949928663,0.32342137283275824,0.3925703010620303,0.29942204455518395,0.34068698540871456,0.4133136867666157,0.22322627689113364,0.2822898825686911,0.3783318457388955,0.30660601479942984,0.348164220539885,0.40456662862701814,0.3102897203026945,0.33619096307365604,0.3878760875332467
gkvol_6,0.3540376754182646,0.18833191972530405,0.15945946407732486,0.5520865499139794,0.5976926677933557,0.5990952902344093,0.5186197503977507,0.5850928859165395,0.6390941578375655,0.4008151764338173,0.48921023918901496,0.615881940226118,0.6196387809217038,0.6019257669014995,0.5662046565932545,0.555409171847528,0.5220058123735137,0.5390501470055945,0.38874678261259055,0.4557953228063162,0.5438198150949309,0.416507087205482,0.5169902458786501,0.6679212552080913,0.4674501375816469,0.5403593986952702,0.5868572112889705,0.4435653352467512,0.5162365722187368,0.5740525154316052,0.9005127124596151,0.818702476034313,0.4840403854496694,1.0,0.8349042635528485,0.5261475629614613,0.802225506819384,0.770863950418609,0.49858916618154653,0.29999114010448114,0.4083130784102693,0.5272747533506998,0.27212588162887824,0.4265305521857557,0.5290297776930607,0.3718624118931877,0.44879892464616117,0.5684198449768345,0.4105703233662081,0.4881648381158215,0.5444219385986312,0.3103066620456807,0.4475953366022279,0.673736325709069,0.4213656430439398,0.5100964812438723,0.5655120493989316,0.479251765967471,0.5484087357790844,0.648819858882764
gkvol_12,0.36171744550118595,0.1918741060735205,0.1609679316805368,0.5179058498860829,0.5684453816243936,0.5969808324224111,0.4918672937669063,0.5500513171399247,0.6188342183615212,0.38502206837009206,0.4645674243829276,0.5886835068199573,0.5938162512254681,0.5879459482579927,0.5562778746143585,0.5324655451565771,0.5052370047597143,0.5257984049122013,0.3692267799454306,0.43465496517544006,0.5369463113414616,0.3902188129378064,0.4706280422839103,0.61799208583964,0.441002009822539,0.5121932516588598,0.5830430175814445,0.42033108478144665,0.4910163617947906,0.5672482718483306,0.8593748146792659,0.8718482759363009,0.5101482561289804,0.8349042635528485,1.0,0.5493072421690128,0.7436894134920149,0.7905368500955389,0.5165298552362417,0.292285098111207,0.39707834648145407,0.5261253890737814,0.2633167057397902,0.41382445795170975,0.5315726314830098,0.3570460291707502,0.42685458444098096,0.5475932238405123,0.39092880152323384,0.47288296860133205,0.544138432845183,0.2913308784154541,0.40576498810200484,0.6258254692905794,0.4037431858060696,0.48819737160150856,0.5625304970964267,0.43777821408684625,0.5038715426336141,0.6184344208098824
gkvol_48,0.3510478242290435,0.18296428952643,0.16281384989200864,0.386753849398861,0.4099944685839923,0.4700626440658137,0.3711811731592424,0.4043376774277827,0.4488598075073175,0.3071360590832953,0.35383475561612426,0.42220056528031896,0.44318165689711453,0.4368203961170572,0.4481257628027723,0.4197792565725173,0.4012742868053663,0.4136097227452715,0.2975482869292178,0.3426962173096482,0.42232415562901665,0.30244568061985894,0.3468573438374416,0.4115924420393927,0.33948899756402273,0.38072013833084606,0.4543342735913907,0.3301389365641196,0.37143618730464756,0.44703638012771785,0.5390653899664457,0.5751944707569653,0.6512300979219614,0.5261475629614613,0.5493072421690128,1.0,0.5166977605634755,0.5351550354730207,0.655577681374269,0.24535333847249816,0.30890422421515834,0.43243486022158895,0.2278751266528732,0.31587508196019604,0.4374865896272683,0.2898891923889409,0.33501893286158796,0.41387732357085294,0.3127551526491142,0.3548079119101729,0.44881207705895926,0.23949372919992692,0.30700418624705955,0.4149805757818429,0.3173130217979494,0.36597582197015033,0.4329556877967171,0.3332295190016441,0.3644843911431994,0.4246617072842332
rvol_6,0.35231043896489794,0.19029711232612453,0.16209144417420865,0.5543396207877358,0.5901915372444451,0.5816675768265104,0.523530825405804,0.5826074423862015,0.6196483007972364,0.399233789898516,0.48661981481118965,0.6027410961158126,0.6084592194920504,0.5829626905316497,0.5499612527151531,0.5644784619788763,0.5221165571804048,0.5274344449789419,0.39427437879171195,0.4621159428044034,0.5402015462260619,0.42566748816533606,0.5250182163582897,0.6613693277854122,0.4650676222402034,0.5329410407292027,0.5757105679608616,0.44257257348609924,0.5091715623613254,0.5621483258002029,0.8168108927268465,0.7570548624786578,0.48073747607232686,0.802225506819384,0.7436894134920149,0.5166977605634755,1.0,0.803815625980326,0.49469013363292136,0.30308532759532575,0.41712340413837645,0.5267833167745227,0.27305950583935806,0.43926352714892036,0.5268180057645006,0.37269605426731,0.4473087939805908,0.5563387345179701,0.4128039054161261,0.4847323884994071,0.5373948575639486,0.3179614260273512,0.45656739798920837,0.6665767917212336,0.4236468603916187,0.509107547352889,0.5615056196175741,0.4855194810574366,0.5505955971921729,0.6443390401897277
rvol_12,0.3610573265070385,0.19153761542793857,0.16152856845649008,0.5268767630801684,0.5749725066268222,0.5835917791392359,0.5022748512533299,0.5563268921623307,0.6127773053392888,0.38823615217218,0.4685519315675125,0.5869901986580713,0.58549971987104,0.5761955231189251,0.5436617275219994,0.5374101061248315,0.5153050511534056,0.5240771303469182,0.3776222457634382,0.44862253669696495,0.5371132033306436,0.3985318525466405,0.4797499218709308,0.6187862265252116,0.44432819753750924,0.513868294444118,0.5750879619272306,0.42442912318742376,0.49462190848611043,0.5654095467595169,0.8061396577547675,0.789746817195757,0.5000107318783291,0.770863950418609,0.7905368500955389,0.5351550354730207,0.803815625980326,1.0,0.5192276547119901,0.29585233109425324,0.4141180480720922,0.5277676164388312,0.2669615701644439,0.4353928193322391,0.5348686271097964,0.36101916777169113,0.43362487754133294,0.544630831394637,0.3958310262728053,0.4762918835337484,0.5379236507841341,0.29775301152077294,0.4139722710096333,0.6244380282936166,0.40930799574705357,0.4950342034958249,0.5610495985772792,0.44283232910866405,0.5166187874412486,0.6177070792596611
rvol_48,0.34092343120322394,0.18139082751744764,0.16196905952220753,0.37997872805314736,0.40319329201552007,0.45486089076201175,0.36668209772065646,0.39539364649398273,0.43604540210062626,0.30280015901943264,0.3497200329307432,0.41096554985681405,0.425492191270055,0.4191248396843684,0.4250633282003673,0.41095800154364565,0.3931106229172105,0.40713203418443505,0.29175640260515323,0.3348634865809884,0.41173827225101106,0.2992892776600834,0.34048320880569233,0.39847458208679654,0.33297645149349353,0.3699109479092158,0.4352974386402805,0.32291630422596196,0.36010499965362097,0.424595080312104,0.5077715087497406,0.5379641992674202,0.5738231032605184,0.49858916618154653,0.5165298552362417,0.655577681374269,0.49469013363292136,0.5192276547119901,1.0,0.2432325403784686,0.31038372638177736,0.43261188851967747,0.22139236893861125,0.31521706219684265,0.4493341562750303,0.2835389136562644,0.32860457293999834,0.4018040772145048,0.3064420851282711,0.3487003451981947,0.4341104617307309,0.23468252856707392,0.29762178684939605,0.39856180423428694,0.31208795156915226,0.35960697613566983,0.4217452187397209,0.32600220641948807,0.35625827248088887,0.41194047289716096
skew_6,0.1984288870769017,0.13373069972416854,0.11491504049502266,0.2825821830478408,0.28422516568995115,0.2697033699517265,0.2751008604738167,0.2855683731015397,0.28529375241963173,0.24365052952144756,0.2703556126731667,0.28531423339975226,0.27054750512128567,0.27013723462798883,0.26355223418260665,0.2614055884843353,0.25572844963172064,0.26134994053652816,0.23395643916058556,0.2497350412812226,0.2609267295887848,0.25162438885743055,0.2680611472077171,0.2918763680449164,0.25743870660307294,0.2709394762805894,0.2665893625108287,0.24451412032015846,0.26172492244053774,0.26459803365845075,0.3015879737455007,0.29156498710518286,0.2337805362072951,0.29999114010448114,0.292285098111207,0.24535333847249816,0.30308532759532575,0.29585233109425324,0.2432325403784686,1.0,0.36133547194630244,0.2699251008258114,0.20209734066473725,0.2502195871761089,0.2612180847429907,0.23007710578351878,0.2558440769461091,0.2753122954949529,0.26928801727171564,0.2701039918027426,0.2592558261377719,0.21156580818454732,0.2481707949906594,0.29078363208084135,0.2597682948128311,0.26878345324044933,0.2640123237350397,0.2569004185655577,0.27123811120960206,0.2859609333124278
skew_12,0.24395346131471785,0.15310141477534017,0.13290110764740995,0.3685659166443825,0.38453574021033915,0.35900069272527035,0.3617044480797694,0.3806069641224757,0.38483422517411064,0.3007811920961741,0.3446974125648246,0.38542248994375056,0.35305567576549385,0.3474821514262375,0.34616367976201806,0.34675079445493484,0.3365659718351726,0.33703459920441864,0.2835615089136216,0.3159542728251397,0.340097461913315,0.30550213434261836,0.34316919899240494,0.3867702597663321,0.3218581166372128,0.3549170596544816,0.35137467131071315,0.30400640664587103,0.33358941964031336,0.34484009237979446,0.41224093264248707,0.39577945463899844,0.29262766703069226,0.4083130784102693,0.39707834648145407,0.30890422421515834,0.41712340413837645,0.4141180480720922,0.31038372638177736,0.36133547194630244,1.0,0.38103951206576503,0.21786959503182377,0.3402684682925097,0.35064345102539735,0.2760395308343514,0.3185033742093924,0.36177391557637695,0.3316771284590222,0.38037223320849256,0.3423359260542323,0.24929753179503553,0.3085811756650264,0.3865197272074906,0.3252432988211664,0.36422130913656336,0.351959175887066,0.32311601857572797,0.35530340290799545,0.38132485290417223
skew_48,0.2986737912290709,0.17150410297445587,0.15051755018492244,0.421164383440148,0.44558190033801587,0.49523284520207755,0.4058141515947669,0.4378039667168907,0.4849879685467148,0.33004443344972934,0.3832306680222475,0.4644031806349146,0.43623792170744224,0.4295905955828794,0.4360918733329651,0.4192069292191095,0.3988126673101087,0.4236124200727863,0.32195559299829385,0.36247249975148965,0.43459569398630254,0.3418671309290642,0.3927458928199755,0.4639481368654218,0.3625682052794573,0.40456834739126063,0.4750733137829912,0.3500569890682053,0.3874259626446443,0.45263159805284614,0.5389338038090438,0.531596333277653,0.39824187533297817,0.5272747533506998,0.5261253890737814,0.43243486022158895,0.5267833167745227,0.5277676164388312,0.43261188851967747,0.2699251008258114,0.38103951206576503,1.0,0.23556457008857687,0.35087089420175555,0.5081819692103223,0.30806321735009573,0.35650909225652855,0.44305987678943404,0.3364183905452947,0.39227115104116417,0.505742278492768,0.26578547505588657,0.3468665432799723,0.46642851731441315,0.34255395669542554,0.40601056519898787,0.4662209113220379,0.369089904780021,0.4085757734044772,0.46646048332971857
kurt_6,0.18244563404444586,0.1283360570990228,0.11352428117888738,0.24375639399474036,0.24681819663611906,0.23786505771127633,0.23949596872313159,0.24993908428450684,0.2485609332594041,0.2140069384215091,0.23200443891897304,0.24898047070048207,0.25338658723365054,0.24832671342040397,0.2352803505918285,0.24481874741444343,0.23668749649547996,0.22948556938052458,0.21515348762073996,0.22329157766620353,0.23651568566926065,0.2294038975498619,0.2499361818513341,0.2696478087424662,0.2293088857545839,0.23936712233478896,0.2396109138660571,0.2318278044301567,0.236089460986883,0.23858008247992266,0.2720684542499278,0.2630072587324012,0.2140844945258069,0.27212588162887824,0.2633167057397902,0.2278751266528732,0.27305950583935806,0.2669615701644439,0.22139236893861125,0.20209734066473725,0.21786959503182377,0.23556457008857687,1.0,0.30454725907719693,0.2439933702496278,0.20337742458305014,0.21864525276549035,0.23824941645284417,0.2169069912092538,0.22891300790837196,0.23683984805783606,0.19649721128693562,0.23079179726531396,0.2639447756068784,0.21524227043068486,0.23572271166987258,0.23655404180553039,0.23569928096763604,0.25151150936091987,0.25936123853421517
kurt_12,0.23676629782454106,0.1479174041297935,0.12890938896210344,0.36124116525186045,0.369212757913424,0.3555106521889783,0.3491343063725909,0.36913975496072343,0.37582739620257605,0.2916958224192773,0.33147338870720344,0.372114631282167,0.3726171519459508,0.3643660678256392,0.3408133282348615,0.3665418251132674,0.35037209754201887,0.33071047071416965,0.2896656534954407,0.32162517019051223,0.3410422133118272,0.3241558356670282,0.36135597085118715,0.40393544486557864,0.32218878172931464,0.3506065900815329,0.35658487897582464,0.31713680753959383,0.34068249932503697,0.35290692157851355,0.4271138303742413,0.40700605998619244,0.2974492983009382,0.4265305521857557,0.41382445795170975,0.31587508196019604,0.43926352714892036,0.4353928193322391,0.31521706219684265,0.2502195871761089,0.3402684682925097,0.35087089420175555,0.30454725907719693,1.0,0.3802180202004024,0.27115329741343136,0.3081940788559495,0.34617117853781215,0.29352085141523343,0.328695062958456,0.343049412768616,0.2524369202308849,0.32073208948028153,0.39808462809691136,0.29225011493870284,0.3312718378072935,0.35118803058017917,0.3376252723311547,0.3732648632289873,0.3949677426228897
kurt_48,0.29646393269890114,0.16820810831785044,0.14935084516549563,0.41710573277217683,0.43481297870153757,0.46042331162275413,0.4018195426670787,0.4326911294400693,0.46638969969990496,0.3232249317881433,0.37481715512262526,0.44831940969714806,0.4430841860651888,0.4359523568063953,0.429422029319279,0.42535631463944923,0.40309375975010536,0.4114380281589018,0.31817377114795486,0.35678641318237697,0.4267681556910688,0.3420332401222582,0.3892384373659901,0.4643987704730009,0.361191839077077,0.3967118350743539,0.45094203534041954,0.35120299345182415,0.388261301567061,0.4414317815050761,0.5382908793437555,0.5354890586214784,0.3984961821830027,0.5290297776930607,0.5315726314830098,0.4374865896272683,0.5268180057645006,0.5348686271097964,0.4493341562750303,0.2612180847429907,0.35064345102539735,0.5081819692103223,0.2439933702496278,0.3802180202004024,1.0,0.30294748945956307,0.34803908948136925,0.42154918102854233,0.326983049409169,0.37942932457656153,0.45446755923268195,0.2625065620697511,0.3416129132835813,0.4682690565229568,0.3353957210417331,0.39357829327996985,0.44927977869663116,0.3687643380042959,0.40667970834074335,0.46732626957342605
